385.20,1128.52,1606.54,1546.23,1218.40,961.50,721.79,550.70,11973.41,244385.61,198104.12,6434.31,640.79,318.62,187.93,150.47,109.23,87.90,74.27,55.46,68.17,69.63,79.06,86.20,71.83,65.82,63.91,72.39,67.83,36.57,47.60,45.10,44.86,35.23,22.98,28.42,25.67,41.27,47.02,65.74,56.80,38.94
385.30,1128.70,1608.55,1548.62,1221.26,965.03,724.99,551.99,11270.98,243124.39,200475.26,6845.42,646.89,320.49,188.66,150.73,109.49,88.08,74.18,55.60,68.31,69.53,79.14,86.02,71.62,65.67,64.09,72.02,67.49,36.41,47.64,45.00,44.63,35.30,23.13,28.62,25.45,41.55,46.83,65.80,57.08,38.73
385.40,1128.81,1610.24,1550.71,1223.79,968.30,727.96,553.28,10695.03,241896.93,202664.34,7262.87,652.68,322.26,189.36,150.95,109.70,88.26,74.09,55.75,68.44,69.42,79.22,85.86,71.44,65.54,64.26,71.69,67.19,36.26,47.71,44.93,44.44,35.38,23.28,28.81,25.24,41.76,46.67,65.81,57.32,38.52
385.50,1128.83,1611.75,1552.70,1226.30,971.75,731.08,554.77,10205.78,240513.11,204954.16,7763.15,658.98,324.19,190.12,151.14,109.90,88.44,73.98,55.93,68.56,69.26,79.33,85.71,71.26,65.40,64.42,71.38,66.89,36.11,47.84,44.87,44.27,35.50,23.44,29.01,25.02,41.91,46.51,65.75,57.54,38.29
385.60,1128.86,1613.23,1554.69,1228.77,975.19,734.16,556.28,9731.54,239086.42,207212.30,8302.16,665.41,326.14,190.86,151.34,110.10,88.63,73.87,56.12,68.69,69.12,79.43,85.56,71.09,65.28,64.57,71.07,66.59,35.96,47.96,44.81,44.12,35.62,23.61,29.19,24.83,42.04,46.35,65.68,57.76,38.08
385.70,1128.90,1614.60,1556.57,1231.09,978.47,737.06,557.75,9292.96,237685.13,209337.58,8852.52,671.67,328.04,191.54,151.54,110.28,88.80,73.79,56.30,68.80,68.99,79.54,85.41,70.93,65.16,64.69,70.79,66.30,35.82,48.08,44.74,43.99,35.73,23.79,29.36,24.68,42.14,46.20,65.62,57.97,37.88
385.80,1128.96,1615.94,1558.42,1233.35,981.73,739.91,559.22,8870.89,236257.48,211418.61,9432.29,677.98,329.94,192.20,151.75,110.46,88.97,73.71,56.48,68.91,68.89,79.66,85.26,70.77,65.05,64.81,70.52,66.02,35.69,48.20,44.67,43.87,35.84,23.98,29.50,24.54,42.23,46.05,65.56,58.18,37.70
385.90,1129.03,1617.32,1560.36,1235.71,985.18,742.89,560.81,8439.50,234706.75,213586.93,10082.88,684.77,331.99,192.87,151.98,110.64,89.15,73.63,56.67,69.02,68.79,79.79,85.09,70.60,64.95,64.92,70.23,65.72,35.55,48.32,44.58,43.76,35.94,24.19,29.64,24.43,42.30,45.89,65.49,58.41,37.52
386.00,1129.12,1618.67,1562.30,1238.03,988.62,745.83,562.41,8024.78,233107.11,215720.61,10777.30,691.70,334.07,193.52,152.22,110.83,89.33,73.57,56.86,69.13,68.71,79.93,84.93,70.43,64.85,65.02,69.96,65.42,35.43,48.44,44.48,43.66,36.04,24.42,29.77,24.35,42.34,45.73,65.42,58.64,37.36
386.10,1129.22,1619.88,1564.08,1240.15,991.83,748.53,563.93,7654.27,231573.46,217674.03,11463.93,698.29,336.03,194.11,152.46,110.99,89.49,73.52,57.05,69.22,68.64,80.07,84.77,70.28,64.77,65.09,69.71,65.15,35.32,48.55,44.38,43.59,36.13,24.65,29.86,24.30,42.36,45.59,65.35,58.86,37.22
386.20,1129.33,1621.12,1565.93,1242.33,995.17,751.31,565.54,7281.56,229938.43,219680.72,12213.11,705.26,338.11,194.70,152.71,111.16,89.65,73.48,57.24,69.32,68.59,80.23,84.60,70.12,64.69,65.16,69.46,64.86,35.21,48.67,44.27,43.52,36.22,24.90,29.95,24.28,42.37,45.43,65.27,59.09,37.08
386.30,1129.47,1622.36,1567.82,1244.53,998.61,754.14,567.21,6911.55,228209.28,221720.72,13024.02,712.57,340.28,195.28,152.98,111.33,89.82,73.45,57.45,69.41,68.56,80.39,84.43,69.95,64.61,65.22,69.20,64.57,35.11,48.79,44.14,43.47,36.31,25.17,30.03,24.27,42.35,45.27,65.19,59.33,36.96
386.40,1129.61,1623.56,1569.67,1246.67,1002.00,756.90,568.89,6561.69,226464.91,223699.04,13860.08,719.89,342.45,195.84,153.26,111.49,89.99,73.43,57.65,69.50,68.53,80.56,84.25,69.79,64.54,65.27,68.96,64.28,35.01,48.91,44.01,43.43,36.40,25.45,30.10,24.30,42.32,45.11,65.11,59.58,36.85
386.50,1129.76,1624.64,1571.39,1248.64,1005.18,759.45,570.48,6247.69,224789.19,225524.33,14680.23,726.87,344.52,196.34,153.52,111.64,90.14,73.42,57.84,69.57,68.53,80.73,84.08,69.65,64.48,65.30,68.74,64.01,34.92,49.02,43.87,43.40,36.47,25.72,30.14,24.35,42.26,44.96,65.03,59.81,36.75
386.60,1129.93,1625.78,1573.23,1250.71,1008.60,762.15,572.21,5926.89,222939.13,227451.48,15605.63,734.52,346.77,196.85,153.82,111.80,90.30,73.42,58.05,69.65,68.53,80.92,83.90,69.49,64.43,65.31,68.51,63.73,34.84,49.14,43.72,43.39,36.55,26.03,30.17,24.43,42.18,44.80,64.95,60.06,36.67
386.70,1130.12,1626.88,1575.07,1252.76,1012.05,764.83,573.99,5618.36,221031.91,229362.66,16576.72,742.35,349.07,197.35,154.13,111.95,90.46,73.42,58.27,69.72,68.56,81.12,83.71,69.33,64.38,65.32,68.29,63.44,34.76,49.26,43.55,43.39,36.62,26.36,30.19,24.54,42.08,44.64,64.86,60.31,36.59
386.80,1130.32,1627.92,1576.83,1254.70,1015.37,767.38,575.71,5335.70,219157.64,231170.98,17546.81,750.00,351.31,197.80,154.44,112.09,90.62,73.44,58.48,69.79,68.59,81.32,83.52,69.18,64.35,65.31,68.08,63.16,34.69,49.37,43.38,43.41,36.68,26.69,30.19,24.67,41.96,44.48,64.77,60.56,36.54
386.90,1130.53,1628.90,1578.53,1256.56,1018.60,769.84,577.42,5072.64,217292.02,232909.00,18527.53,757.58,353.53,198.23,154.75,112.23,90.76,73.47,58.69,69.85,68.64,81.52,83.34,69.03,64.31,65.29,67.89,62.90,34.63,49.48,43.21,43.44,36.74,27.02,30.18,24.82,41.83,44.33,64.68,60.81,36.49
387.00,1130.76,1629.92,1580.34,1258.50,1022.04,772.43,579.26,4806.97,215264.38,234730.39,19612.91,765.78,355.92,198.67,155.09,112.37,90.92,73.50,58.91,69.91,68.71,81.74,83.14,68.88,64.29,65.26,67.69,62.61,34.57,49.59,43.02,43.48,36.80,27.38,30.15,25.01,41.67,44.17,64.58,61.08,36.46
387.10,1130.98,1630.90,1582.14,1260.40,1025.47,774.97,581.14,4558.76,213190.15,236507.83,20752.16,774.17,358.34,199.09,155.43,112.51,91.07,73.55,59.13,69.97,68.79,81.96,82.94,68.73,64.27,65.22,67.50,62.33,34.53,49.71,42.82,43.53,36.85,27.76,30.11,25.22,41.49,44.01,64.49,61.34,36.44
387.20,1131.19,1631.81,1583.82,1262.14,1028.66,777.33,582.93,4337.86,211212.01,238139.70,21862.97,782.18,360.64,199.48,155.76,112.64,91.21,73.61,59.34,70.01,68.88,82.17,82.76,68.61,64.27,65.17,67.32,62.07,34.50,49.82,42.62,43.59,36.88,28.11,30.05,25.44,41.31,43.86,64.40,61.58,36.44
387.30,1131.38,1632.74,1585.54,1263.89,1031.91,779.73,584.79,4122.40,209156.78,239774.83,23042.28,790.54,363.02,199.88,156.11,112.77,91.35,73.67,59.56,70.05,68.99,82.38,82.57,68.48,64.28,65.11,67.15,61.80,34.47,49.93,42.41,43.66,36.91,28.48,29.98,25.67,41.12,43.71,64.33,61.83,36.46
387.40,1131.56,1633.66,1587.30,1265.64,1035.18,782.13,586.71,3914.42,207040.43,241394.68,24285.35,799.18,365.45,200.29,156.45,112.90,91.48,73.74,59.78,70.08,69.12,82.59,82.38,68.37,64.30,65.04,66.98,61.54,34.47,50.05,42.19,43.73,36.93,28.85,29.89,25.91,40.92,43.56,64.26,62.07,36.49
